"osoba3","",815.222,815.883,0.661,"osoba3"
"osoba3","",836.729,841.156,4.427,"osoba3"
"osoba3","",843.214,843.472,0.258,"osoba3"
"osoba3","",851.038,852.14,1.102,"osoba3"
"osoba3","",880.069,882.731,2.662,"osoba3"
"osoba3","",884.511,888.022,3.511,"osoba3"
"osoba3","",894.593,900.343,5.75,"osoba3"
"osoba3","",903.865,908.173,4.308,"osoba3"
"osoba3","",918.645,924.08,5.435,"osoba3"
"osoba3","",930.655,932.45,1.795,"osoba3"
"osoba3","",962.211,963.525,1.314,"osoba3"
"osoba3","",975.695,975.971,0.276,"osoba3"
"osoba3","",1004.784,1006.252,1.468,"osoba3"
"osoba3","",1012.248,1012.559,0.311,"osoba3"
"osoba3","",1022.512,1026.151,3.639,"osoba3"
"osoba3","",1041.232,1055.456,14.224,"osoba3"
"osoba3","",1057.346,1057.914,0.568,"osoba3"
"osoba3","",1080.286,1088.394,8.108,"osoba3"
"osoba3","",1093.488,1097.013,3.525,"osoba3"
"osoba3","",1100.043,1100.285,0.242,"osoba3"
"osoba3","",1144.409,1144.913,0.504,"osoba3"
"osoba3","",1155.769,1156.81,1.041,"osoba3"
"osoba3","",1178.596,1179.06,0.464,"osoba3"
"osoba3","",1192.777,1193.055,0.278,"osoba3"
"osoba3","",1312.037,1313.949,1.912,"osoba3"
"osoba3","",1336.663,1337.85,1.187,"osoba3"
"osoba3","",1349.173,1350.65,1.477,"osoba3"
"osoba3","",1354.076,1359.614,5.538,"osoba3"
"osoba3","",1362.551,1365.458,2.907,"osoba3"
"osoba3","",1371.709,1373.077,1.368,"osoba3"
"osoba3","",1389.725,1390.429,0.704,"osoba3"
"osoba3","",1402.749,1404.05,1.301,"osoba3"
"osoba3","",1437.814,1438.933,1.119,"osoba3"
"osoba3","",1443.494,1443.943,0.449,"osoba3"
"osoba3","",1455.915,1459.017,3.102,"osoba3"
"osoba3","",1471.084,1474.79,3.706,"osoba3"
"osoba3","",1477.63,1480.459,2.829,"osoba3"
"osoba3","",1486.762,1488.308,1.546,"osoba3"
"osoba3","",1497.421,1499.069,1.648,"osoba3"
"osoba3","",1585.7,1586.145,0.445,"osoba3"
"osoba3","",1700.584,1702.392,1.808,"osoba3"
"osoba3","",1703.956,1704.377,0.421,"osoba3"
"osoba3","",1707.374,1708.536,1.162,"osoba3"
"osoba3","",1715.604,1716.279,0.675,"osoba3"
"osoba3","",1723.765,1727.304,3.539,"osoba3"
"osoba3","",1731.572,1733.788,2.216,"osoba3"
"osoba3","",1741.314,1741.583,0.269,"osoba3"
"osoba3","",1745.592,1747.657,2.065,"osoba3"
