Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba2_1,166.871,168.04,1.169,osoba2
osoba2_1,169.484,182.023,12.539,osoba2
osoba2_1,185.396,192.081,6.685,osoba2
osoba2_1,239.023,241.035,2.012,osoba2
osoba2_1,471.916,488.231,16.315,osoba2
osoba2_1,490.094,490.372,0.278,osoba2
osoba2_1,525.728,525.935,0.207,osoba2
osoba2_1,548.374,550.064,1.69,osoba2
osoba2_1,551.198,551.359,0.161,osoba2
osoba2_1,586.214,586.429,0.215,osoba2
osoba2_1,616.047,616.444,0.397,osoba2
osoba2_1,784.325,813.003,28.678,osoba2
osoba2_1,814.252,836.559,22.307,osoba2
osoba2_1,843.295,846.442,3.147,osoba2
osoba2_1,919.87,920.336,0.466,osoba2
osoba3,38.04,38.263,0.223,osoba3
osoba3,59.736,61.453,1.717,osoba3
osoba3,110.592,112.676,2.084,osoba3
osoba3,117.058,120.315,3.257,osoba3
osoba3,121.855,122.346,0.491,osoba3
osoba3,124.772,125.227,0.455,osoba3
osoba3,126.572,136.203,9.631,osoba3
osoba3,151.683,152.068,0.385,osoba3
osoba3,154.422,154.594,0.172,osoba3
osoba3,218.573,237.425,18.852,osoba3
osoba3,241.727,242.032,0.305,osoba3
osoba3,246.929,248.093,1.164,osoba3
osoba3,250.035,250.444,0.409,osoba3
osoba3,257.934,258.232,0.298,osoba3
osoba3,266.136,267.067,0.931,osoba3
osoba3,279.114,290.973,11.859,osoba3
osoba3,298.265,308.367,10.102,osoba3
osoba3,313.135,317.877,4.742,osoba3
osoba3,319.045,322.827,3.782,osoba3
osoba3,326.103,329.839,3.736,osoba3
osoba3,333.229,333.407,0.178,osoba3
osoba3,342.226,342.456,0.23,osoba3
osoba3,366.523,367.017,0.494,osoba3
osoba3,401.806,402.439,0.633,osoba3
osoba3,473.364,474.106,0.742,osoba3
osoba3,526.207,526.473,0.266,osoba3
osoba3,531.632,531.921,0.289,osoba3
osoba3,598.167,601.346,3.179,osoba3
osoba3,603.445,604.218,0.773,osoba3
osoba3,605.928,606.118,0.19,osoba3
osoba3,615.47,616.171,0.701,osoba3
osoba3,731.242,735.525,4.283,osoba3
osoba3,742.532,742.824,0.292,osoba3
osoba3,841.62,842.759,1.139,osoba3
osoba3,849.767,860.613,10.846,osoba3
osoba3,863.529,909.547,46.018,osoba3
osoba3,917.398,921.1,3.702,osoba3
osoba3,926.398,926.991,0.593,osoba3
osoba3,948.696,948.861,0.165,osoba3
osoba3,980.26,984.553,4.293,osoba3
osoba3,991.812,992.503,0.691,osoba3
osoba4,24.087,26.26,2.173,osoba4
osoba4,31.877,33.041,1.164,osoba4
osoba4,36.566,37.192,0.626,osoba4
osoba4,47.29,50.657,3.367,osoba4
osoba4,57.267,58.356,1.089,osoba4
osoba4,63.806,63.999,0.193,osoba4
osoba4,104.636,106.951,2.315,osoba4
osoba4,134.84,135.121,0.281,osoba4
osoba4,136.587,136.914,0.327,osoba4
osoba4,151.683,152.906,1.223,osoba4
osoba4,154.043,159.767,5.724,osoba4
osoba4,163.403,164.152,0.749,osoba4
osoba4,166.843,168.615,1.772,osoba4
osoba4,194.958,196.66,1.702,osoba4
osoba4,199.411,203.563,4.152,osoba4
osoba4,218.516,218.81,0.294,osoba4
osoba4,232.365,233.705,1.34,osoba4
osoba4,237.816,238.005,0.189,osoba4
osoba4,243.904,246.127,2.223,osoba4
osoba4,249.837,257.17,7.333,osoba4
osoba4,308.867,312.042,3.175,osoba4
osoba4,331.358,331.976,0.618,osoba4
osoba4,333.646,337.065,3.419,osoba4
osoba4,339.139,341.243,2.104,osoba4
osoba4,345.632,349.623,3.991,osoba4
osoba4,351.561,352.923,1.362,osoba4
osoba4,355.033,355.189,0.156,osoba4
osoba4,357.239,360.143,2.904,osoba4
osoba4,363.155,365.865,2.71,osoba4
osoba4,375.448,378.87,3.422,osoba4
osoba4,402.232,402.368,0.136,osoba4
osoba4,404.027,406.123,2.096,osoba4
osoba4,413.537,413.751,0.214,osoba4
osoba4,416.141,416.261,0.12,osoba4
osoba4,418.693,419.633,0.94,osoba4
osoba4,430.165,432.908,2.743,osoba4
osoba4,434.314,437.023,2.709,osoba4
osoba4,439.343,439.798,0.455,osoba4
osoba4,456.915,458.35,1.435,osoba4
osoba4,463.531,463.659,0.128,osoba4
osoba4,465.051,472.183,7.132,osoba4
osoba4,477.389,478.289,0.9,osoba4
osoba4,480.319,481.118,0.799,osoba4
osoba4,485.696,486.268,0.572,osoba4
osoba4,491.305,491.626,0.321,osoba4
osoba4,494.164,494.434,0.27,osoba4
osoba4,497.967,505.791,7.824,osoba4
osoba4,509.852,511.635,1.783,osoba4
osoba4,513.251,514.448,1.197,osoba4
osoba4,520.181,520.381,0.2,osoba4
osoba4,525.27,531.159,5.889,osoba4
osoba4,542.795,547.878,5.083,osoba4
osoba4,559.719,571.669,11.95,osoba4
osoba4,572.723,576.707,3.984,osoba4
osoba4,583.273,583.792,0.519,osoba4
osoba4,586.089,586.616,0.527,osoba4
osoba4,595.295,596.328,1.033,osoba4
osoba4,600.364,600.699,0.335,osoba4
osoba4,607.713,610.442,2.729,osoba4
osoba4,615.851,617.367,1.516,osoba4
osoba4,618.755,619.32,0.565,osoba4
osoba4,659.357,662.155,2.798,osoba4
osoba4,671.431,671.696,0.265,osoba4
osoba4,728.782,730.044,1.262,osoba4
osoba4,737.735,739.589,1.854,osoba4
osoba4,769.49,770.1,0.61,osoba4
osoba4,771.349,773.483,2.134,osoba4
osoba4,774.545,776.502,1.957,osoba4
osoba4,782.132,782.718,0.586,osoba4
osoba4,784.323,784.736,0.413,osoba4
osoba4,840.36,841.624,1.264,osoba4
osoba4,848.094,848.996,0.902,osoba4
osoba4,910.796,915.364,4.568,osoba4
osoba4,916.448,927.516,11.068,osoba4
osoba4,929.371,954.45,25.079,osoba4
osoba4,955.558,977.887,22.329,osoba4
osoba4,982.295,983.454,1.159,osoba4
osoba4,985.923,988.778,2.855,osoba4
osoba4,998.997,999.684,0.687,osoba4
osoba4,1007.249,1008.969,1.72,osoba4
osoba4,1011.583,1012.327,0.744,osoba4
osoba4,1021.896,1028.049,6.153,osoba4
osoba4,1032.986,1042.711,9.725,osoba4
osoba4,1047.176,1053.965,6.789,osoba4
eksperymentator,2.438,21.046,18.608,eksperymentator
eksperymentator,63.504,65.699,2.195,eksperymentator
eksperymentator,71.635,74.63,2.995,eksperymentator
eksperymentator,77.931,78.515,0.584,eksperymentator
eksperymentator,82.656,85.139,2.483,eksperymentator
eksperymentator,88.174,94.327,6.153,eksperymentator
eksperymentator,96.979,99.155,2.176,eksperymentator
eksperymentator,1056.489,1059.164,2.675,eksperymentator
