Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba3,159.574,162.018,2.444,osoba3
osoba3,163.098,169.752,6.654,osoba3
osoba3,171.145,173.253,2.108,osoba3
osoba3,175.67,176.582,0.912,osoba3
osoba3,179.711,181.179,1.468,osoba3
osoba3,183.047,197.9,14.853,osoba3
osoba3,223.662,224.073,0.411,osoba3
osoba3,374.104,375.103,0.999,osoba3
osoba3,380.549,380.974,0.425,osoba3
osoba3,382.19,383.936,1.746,osoba3
osoba3,386.246,390.884,4.638,osoba3
osoba3,393.511,393.732,0.221,osoba3
osoba3,437.524,437.715,0.191,osoba3
osoba3,446.805,446.956,0.151,osoba3
osoba3,455.283,455.424,0.141,osoba3
osoba3,458.515,458.924,0.409,osoba3
osoba3,465.72,466.161,0.441,osoba3
osoba3,468.911,469.052,0.141,osoba3
osoba3,614.831,615.046,0.215,osoba3
osoba3,645.867,646.411,0.544,osoba3
osoba3,649.366,650.459,1.093,osoba3
osoba3,659.323,659.475,0.152,osoba3
osoba3,662.232,668.135,5.903,osoba3
osoba3,674.521,674.79,0.269,osoba3
osoba3,688.856,689.056,0.2,osoba3
osoba3,696.279,696.725,0.446,osoba3
osoba3,706.76,706.962,0.202,osoba3
osoba3,720.038,720.555,0.517,osoba3
osoba3,731.384,735.197,3.813,osoba3
osoba3,740.927,742.483,1.556,osoba3
osoba3,744.068,746.009,1.941,osoba3
osoba3,751.241,751.768,0.527,osoba3
osoba3,753.935,754.085,0.15,osoba3
osoba3,755.588,756.005,0.417,osoba3
osoba3,759.317,759.537,0.22,osoba3
osoba3,780.341,780.548,0.207,osoba3
osoba3,782.789,783.681,0.892,osoba3
osoba3,807.151,808.103,0.952,osoba3
osoba3,822.432,823.313,0.881,osoba3
osoba3,828.752,829.015,0.263,osoba3
osoba3,831.214,831.462,0.248,osoba3
osoba3,844.734,844.882,0.148,osoba3
osoba3,847.296,848.24,0.944,osoba3
osoba3,859.729,860.331,0.602,osoba3
osoba3,989.998,990.783,0.785,osoba3
osoba3,992.194,993.587,1.393,osoba3
osoba3,994.75,995.128,0.378,osoba3
osoba3,997.803,1007.121,9.318,osoba3
osoba3,1008.225,1011.398,3.173,osoba3
osoba4,44.907,52.868,7.961,osoba4
osoba4,69.286,69.387,0.101,osoba4
osoba4,97.662,108.7,11.038,osoba4
osoba4,110.852,110.999,0.147,osoba4
osoba4,113.889,115.002,1.113,osoba4
osoba4,121.167,122.082,0.915,osoba4
osoba4,128.772,135.85,7.078,osoba4
osoba4,138.44,145.525,7.085,osoba4
osoba4,150.914,151.247,0.333,osoba4
osoba4,168.563,168.713,0.15,osoba4
osoba4,176.192,176.481,0.289,osoba4
osoba4,202.374,210.127,7.753,osoba4
osoba4,211.722,220.041,8.319,osoba4
osoba4,225.068,235.52,10.452,osoba4
osoba4,242.683,243.066,0.383,osoba4
osoba4,249.602,249.726,0.124,osoba4
osoba4,265.234,266.559,1.325,osoba4
osoba4,271.996,272.517,0.521,osoba4
osoba4,274.688,274.973,0.285,osoba4
osoba4,276.769,278.31,1.541,osoba4
osoba4,291.32,295.573,4.253,osoba4
osoba4,301.454,301.659,0.205,osoba4
osoba4,304.855,315.552,10.697,osoba4
osoba4,322.901,323.316,0.415,osoba4
osoba4,334.808,337.471,2.663,osoba4
osoba4,347.325,347.947,0.622,osoba4
osoba4,349.742,351.199,1.457,osoba4
osoba4,363.148,363.295,0.147,osoba4
osoba4,373.764,373.905,0.141,osoba4
osoba4,375.956,380.247,4.291,osoba4
osoba4,454.371,454.481,0.11,osoba4
osoba4,458.106,458.4,0.294,osoba4
osoba4,473.722,487.698,13.976,osoba4
osoba4,490.066,490.354,0.288,osoba4
osoba4,499.418,501.968,2.55,osoba4
osoba4,503.048,511.108,8.06,osoba4
osoba4,513.025,523.653,10.628,osoba4
osoba4,527.739,533.725,5.986,osoba4
osoba4,540.498,541.497,0.999,osoba4
osoba4,549.48,550.073,0.593,osoba4
osoba4,580.502,580.726,0.224,osoba4
osoba4,588.839,589.979,1.14,osoba4
osoba4,597.514,597.897,0.383,osoba4
osoba4,607.947,608.126,0.179,osoba4
osoba4,614.226,614.99,0.764,osoba4
osoba4,635.675,635.822,0.147,osoba4
osoba4,638.645,641.526,2.881,osoba4
osoba4,644.806,644.918,0.112,osoba4
osoba4,648.099,649.058,0.959,osoba4
osoba4,652.357,652.765,0.408,osoba4
osoba4,692.089,692.398,0.309,osoba4
osoba4,693.641,698.418,4.777,osoba4
osoba4,706.622,707.091,0.469,osoba4
osoba4,711.855,711.987,0.132,osoba4
osoba4,721.48,723.577,2.097,osoba4
osoba4,731.555,732.207,0.652,osoba4
osoba4,740.967,741.521,0.554,osoba4
osoba4,762.073,763.443,1.37,osoba4
osoba4,773.301,778.194,4.893,osoba4
osoba4,783.946,784.907,0.961,osoba4
osoba4,787.553,793.73,6.177,osoba4
osoba4,806.967,807.467,0.5,osoba4
osoba4,819.059,819.576,0.517,osoba4
osoba4,821.596,821.853,0.257,osoba4
osoba4,825.014,826.283,1.269,osoba4
osoba4,828.54,833.676,5.136,osoba4
osoba4,837.013,844.534,7.521,osoba4
osoba4,846.786,847.501,0.715,osoba4
osoba4,848.829,852.651,3.822,osoba4
osoba4,853.679,854.128,0.449,osoba4
osoba4,855.508,856.962,1.454,osoba4
osoba4,858.926,859.63,0.704,osoba4
osoba4,862.957,867.314,4.357,osoba4
osoba4,868.32,868.918,0.598,osoba4
osoba4,871.256,872.789,1.533,osoba4
osoba4,875.64,878.863,3.223,osoba4
osoba4,880.833,881.217,0.384,osoba4
osoba4,889.119,893.769,4.65,osoba4
osoba4,897.37,900.508,3.138,osoba4
osoba4,902.82,904.106,1.286,osoba4
osoba4,905.987,908.888,2.901,osoba4
osoba4,909.927,921.605,11.678,osoba4
osoba4,924.091,924.53,0.439,osoba4
osoba4,929.624,930.413,0.789,osoba4
osoba4,937.096,938.559,1.463,osoba4
osoba4,940.672,941.023,0.351,osoba4
osoba4,942.649,942.755,0.106,osoba4
osoba4,945.572,949.287,3.715,osoba4
osoba4,951.503,952.16,0.657,osoba4
osoba4,960.778,961.75,0.972,osoba4
osoba4,1011.885,1012.029,0.144,osoba4
eksperymentator,29.217,29.811,0.594,eksperymentator
eksperymentator,35.266,35.552,0.286,eksperymentator
eksperymentator,37.604,44.473,6.869,eksperymentator
eksperymentator,59.999,65.574,5.575,eksperymentator
eksperymentator,1013.111,1023.605,10.494,eksperymentator
