Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba1_1,551.887,552.727,0.84,osoba1
osoba1_1,555.204,569.603,14.399,osoba1
osoba1_1,589.093,591.288,2.195,osoba1
osoba1_1,594.347,601.516,7.169,osoba1
osoba1_1,603.097,615.313,12.216,osoba1
osoba1_1,616.369,621.993,5.624,osoba1
osoba1_1,654.991,655.333,0.342,osoba1
osoba1_1,675.685,680.34,4.655,osoba1
osoba1_1,681.652,689.179,7.527,osoba1
osoba1_1,691.251,692.424,1.173,osoba1
osoba1_1,701.7,701.99,0.29,osoba1
osoba1_1,752.71,752.872,0.162,osoba1
osoba1_1,763.602,772.138,8.536,osoba1
osoba1_1,812.011,812.292,0.281,osoba1
osoba1_1,821.216,821.788,0.572,osoba1
osoba1_1,840.039,840.979,0.94,osoba1
osoba1_1,843.109,843.253,0.144,osoba1
osoba1_1,871.718,872.755,1.037,osoba1
osoba1_1,877.012,877.135,0.123,osoba1
osoba1_1,883.433,885.419,1.986,osoba1
osoba1_1,886.545,888.19,1.645,osoba1
osoba1_1,899.989,900.446,0.457,osoba1
osoba1_1,963.826,984.084,20.258,osoba1
osoba1_1,985.265,997.288,12.023,osoba1
osoba1_1,1008.212,1009.576,1.364,osoba1
osoba1_1,1015.684,1017.697,2.013,osoba1
osoba2,121.069,123.183,2.114,osoba2
osoba2,135.187,136.354,1.167,osoba2
osoba2,151.214,151.407,0.193,osoba2
osoba2,157.064,166.233,9.169,osoba2
osoba2,171.57,172.631,1.061,osoba2
osoba2,178.202,183.799,5.597,osoba2
osoba2,190.379,191.443,1.064,osoba2
osoba2,201.76,203.851,2.091,osoba2
osoba2,239.029,240.325,1.296,osoba2
osoba2,302.416,302.645,0.229,osoba2
osoba2,363.245,364.055,0.81,osoba2
osoba2,365.711,366.52,0.809,osoba2
osoba2,381.843,382.523,0.68,osoba2
osoba2,386.607,388.904,2.297,osoba2
osoba2,390.353,391.149,0.796,osoba2
osoba2,398.017,399.075,1.058,osoba2
osoba2,414.433,414.579,0.146,osoba2
osoba2,547.806,548.031,0.225,osoba2
osoba2,721.751,722.963,1.212,osoba2
osoba2,724.797,726.362,1.565,osoba2
osoba2,752.408,754.367,1.959,osoba2
osoba2,758.409,759.534,1.125,osoba2
osoba2,772.658,772.89,0.232,osoba2
osoba2,996.81,997.549,0.739,osoba2
osoba3,10.638,10.75,0.112,osoba3
osoba3,11.889,17.244,5.355,osoba3
osoba3,25.625,26.087,0.462,osoba3
osoba3,29.124,29.235,0.111,osoba3
osoba3,34.336,36.116,1.78,osoba3
osoba3,44.356,48.513,4.157,osoba3
osoba3,51.066,51.697,0.631,osoba3
osoba3,56.361,64.093,7.732,osoba3
osoba3,66.247,71.07,4.823,osoba3
osoba3,74.974,87.172,12.198,osoba3
osoba3,105.928,106.928,1,osoba3
osoba3,110.451,118.491,8.04,osoba3
osoba3,120.492,122.841,2.349,osoba3
osoba3,145.531,147.551,2.02,osoba3
osoba3,156.088,157.259,1.171,osoba3
osoba3,166.304,170.52,4.216,osoba3
osoba3,171.848,177.784,5.936,osoba3
osoba3,183.324,189.463,6.139,osoba3
osoba3,190.688,200.169,9.481,osoba3
osoba3,203.095,207.306,4.211,osoba3
osoba3,217.446,217.881,0.435,osoba3
osoba3,223.546,223.76,0.214,osoba3
osoba3,225.015,229.139,4.124,osoba3
osoba3,230.339,237.551,7.212,osoba3
osoba3,241.633,241.795,0.162,osoba3
osoba3,244.07,247.521,3.451,osoba3
osoba3,251.737,252.274,0.537,osoba3
osoba3,260.629,261.137,0.508,osoba3
osoba3,271.257,271.629,0.372,osoba3
osoba3,273.941,278.143,4.202,osoba3
osoba3,280.977,281.156,0.179,osoba3
osoba3,288.01,299.725,11.715,osoba3
osoba3,302.102,306.031,3.929,osoba3
osoba3,309.66,318.624,8.964,osoba3
osoba3,319.812,320.489,0.677,osoba3
osoba3,329.271,329.68,0.409,osoba3
osoba3,332.572,332.788,0.216,osoba3
osoba3,337.544,342.227,4.683,osoba3
osoba3,346.543,347.102,0.559,osoba3
osoba3,351.564,351.803,0.239,osoba3
osoba3,358.029,360.597,2.568,osoba3
osoba3,401.246,412.176,10.93,osoba3
osoba3,413.964,414.113,0.149,osoba3
osoba3,416.089,424.302,8.213,osoba3
osoba3,427.609,428.115,0.506,osoba3
osoba3,430.369,430.493,0.124,osoba3
osoba3,432.638,435.054,2.416,osoba3
osoba3,440.339,449.298,8.959,osoba3
osoba3,458.03,458.218,0.188,osoba3
osoba3,471.779,472.096,0.317,osoba3
osoba3,475.317,507.33,32.013,osoba3
osoba3,512.919,513.283,0.364,osoba3
osoba3,517.808,543.307,25.499,osoba3
osoba3,569.288,570.875,1.587,osoba3
osoba3,575.551,598.123,22.572,osoba3
osoba3,621.412,630.161,8.749,osoba3
osoba3,631.932,633.927,1.995,osoba3
osoba3,635.592,636.621,1.029,osoba3
osoba3,637.787,644.719,6.932,osoba3
osoba3,695.667,695.941,0.274,osoba3
osoba3,698.364,698.512,0.148,osoba3
osoba3,708.164,709.046,0.882,osoba3
osoba3,737.739,741.737,3.998,osoba3
osoba3,749.777,750.69,0.913,osoba3
osoba3,752.683,757.199,4.516,osoba3
osoba3,811.909,828.149,16.24,osoba3
osoba3,857.014,858.814,1.8,osoba3
osoba3,865.246,865.413,0.167,osoba3
osoba3,866.423,876.376,9.953,osoba3
osoba3,900.483,900.864,0.381,osoba3
osoba3,910.168,917.185,7.017,osoba3
osoba3,923.837,923.938,0.101,osoba3
osoba3,933.997,934.229,0.232,osoba3
osoba3,948.341,955.74,7.399,osoba3
osoba3,957.201,962.81,5.609,osoba3
osoba3,965.136,969.435,4.299,osoba3
osoba3,975.501,981.928,6.427,osoba3
osoba3,995.539,996.193,0.654,osoba3
osoba3,997.911,1006.293,8.382,osoba3
osoba3,1016.61,1022.439,5.829,osoba3
osoba3,1027.796,1028.331,0.535,osoba3
osoba3,1033.745,1034.42,0.675,osoba3
osoba3,1036.317,1036.513,0.196,osoba3
osoba4,63.442,64.282,0.84,osoba4
osoba4,82.744,86.939,4.195,osoba4
osoba4,89.817,98.383,8.566,osoba4
osoba4,107.651,109.962,2.311,osoba4
osoba4,111.774,117.62,5.846,osoba4
osoba4,119.054,120.686,1.632,osoba4
osoba4,129.031,134.256,5.225,osoba4
osoba4,135.333,152.949,17.616,osoba4
osoba4,182.674,183.091,0.417,osoba4
osoba4,188.042,190.38,2.338,osoba4
osoba4,192.129,193.753,1.624,osoba4
osoba4,210.681,221.887,11.206,osoba4
osoba4,223.786,228.937,5.151,osoba4
osoba4,234.794,236.668,1.874,osoba4
osoba4,252.537,252.915,0.378,osoba4
osoba4,261.577,261.791,0.214,osoba4
osoba4,266.82,270.265,3.445,osoba4
osoba4,271.304,271.452,0.148,osoba4
osoba4,277.745,278.848,1.103,osoba4
osoba4,283.648,284.642,0.994,osoba4
osoba4,306.953,310.75,3.797,osoba4
osoba4,318.283,336.693,18.41,osoba4
osoba4,338.107,350.917,12.81,osoba4
osoba4,354.489,355.1,0.611,osoba4
osoba4,363.313,363.529,0.216,osoba4
osoba4,365.161,365.293,0.132,osoba4
osoba4,367.009,381.224,14.215,osoba4
osoba4,383.065,393.158,10.093,osoba4
osoba4,394.355,400.579,6.224,osoba4
osoba4,405.01,407.322,2.312,osoba4
osoba4,413.414,416.302,2.888,osoba4
osoba4,421.149,428.864,7.715,osoba4
osoba4,430.16,479.597,49.437,osoba4
osoba4,481.303,481.9,0.597,osoba4
osoba4,486.009,486.21,0.201,osoba4
osoba4,490.975,491.156,0.181,osoba4
osoba4,495.086,496.924,1.838,osoba4
osoba4,499.62,500.09,0.47,osoba4
osoba4,518.126,518.399,0.273,osoba4
osoba4,524.272,524.437,0.165,osoba4
osoba4,541.079,541.297,0.218,osoba4
osoba4,544.316,544.499,0.183,osoba4
osoba4,548.332,549.047,0.715,osoba4
osoba4,568.881,569.831,0.95,osoba4
osoba4,574.648,574.792,0.144,osoba4
osoba4,599.135,599.491,0.356,osoba4
osoba4,623.152,623.276,0.124,osoba4
osoba4,630.927,634.1,3.173,osoba4
osoba4,636.551,673.939,37.388,osoba4
osoba4,675.103,678.292,3.189,osoba4
osoba4,680.339,680.661,0.322,osoba4
osoba4,689.322,689.694,0.372,osoba4
osoba4,691.439,704.184,12.745,osoba4
osoba4,705.461,707.083,1.622,osoba4
osoba4,711.138,738.234,27.096,osoba4
osoba4,740.354,740.856,0.502,osoba4
osoba4,742.527,744.908,2.381,osoba4
osoba4,746.813,749.043,2.23,osoba4
osoba4,756.494,758.138,1.644,osoba4
osoba4,760.015,761.829,1.814,osoba4
osoba4,772.72,808.671,35.951,osoba4
osoba4,828.756,866.995,38.239,osoba4
osoba4,877.179,900.215,23.036,osoba4
osoba4,901.902,918.685,16.783,osoba4
osoba4,919.738,947.033,27.295,osoba4
osoba4,948.213,950.154,1.941,osoba4
osoba4,954.995,955.154,0.159,osoba4
osoba4,964.46,964.727,0.267,osoba4
osoba4,983.048,983.395,0.347,osoba4
osoba4,999.606,1000.12,0.514,osoba4
osoba4,1007.664,1008.723,1.059,osoba4
osoba4,1010.015,1015.327,5.312,osoba4
osoba4,1032.388,1032.83,0.442,osoba4
