Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba2,194.159,205.523,11.364,osoba2
osoba2,211.719,216.676,4.957,osoba2
osoba2,230.43,230.867,0.437,osoba2
osoba2,238.346,248.472,10.126,osoba2
osoba2,258.962,275.398,16.436,osoba2
osoba2,282.528,289.128,6.6,osoba2
osoba2,290.502,294.335,3.833,osoba2
osoba2,298.398,301.547,3.149,osoba2
osoba2,304.459,306.058,1.599,osoba2
osoba2,311.572,311.744,0.172,osoba2
osoba2,357.594,359.448,1.854,osoba2
osoba2,376.718,394.802,18.084,osoba2
osoba2,397.97,398.124,0.154,osoba2
osoba2,403.891,404.094,0.203,osoba2
osoba2,413.903,415.41,1.507,osoba2
osoba2,433.71,436.259,2.549,osoba2
osoba2,442.053,443.693,1.64,osoba2
osoba2,449.038,450.968,1.93,osoba2
osoba2,454.976,455.705,0.729,osoba2
osoba2,460.492,461.11,0.618,osoba2
osoba2,477.076,478.532,1.456,osoba2
osoba2,480.303,480.842,0.539,osoba2
osoba2,485.134,486.036,0.902,osoba2
osoba2,487.719,488.438,0.719,osoba2
osoba2,492.764,492.989,0.225,osoba2
osoba2,502.85,503.029,0.179,osoba2
osoba2,623.253,631.647,8.394,osoba2
osoba2,632.709,633.508,0.799,osoba2
osoba2,637.353,638.051,0.698,osoba2
osoba2,659.397,660.362,0.965,osoba2
osoba2,739.239,740.343,1.104,osoba2
osoba2,743.131,745.216,2.085,osoba2
osoba2,782.022,785.752,3.73,osoba2
osoba2,815.975,818.008,2.033,osoba2
osoba2,832.77,832.874,0.104,osoba2
osoba2,845.226,852.946,7.72,osoba2
osoba2,854.002,855.103,1.101,osoba2
osoba2,885.547,894.937,9.39,osoba2
osoba3_1,43.663,72.134,28.471,osoba3
osoba3_1,255.403,258.96,3.557,osoba3
osoba3_1,335.991,340.636,4.645,osoba3
osoba3_1,639.275,653.438,14.163,osoba3
osoba3_1,661.093,661.636,0.543,osoba3
osoba3_1,669.997,695.021,25.024,osoba3
osoba3_1,696.329,721.67,25.341,osoba3
osoba4,75.465,91.821,16.356,osoba4
osoba4,96.787,97.714,0.927,osoba4
osoba4,100.778,104.39,3.612,osoba4
osoba4,107.131,108.326,1.195,osoba4
osoba4,112.142,112.935,0.793,osoba4
osoba4,114.196,115.09,0.894,osoba4
osoba4,185.358,190.173,4.815,osoba4
osoba4,193.166,193.864,0.698,osoba4
osoba4,206.659,207.556,0.897,osoba4
osoba4,216.581,236.963,20.382,osoba4
osoba4,242.381,242.625,0.244,osoba4
osoba4,248.407,251.514,3.107,osoba4
osoba4,253.328,253.833,0.505,osoba4
osoba4,279.358,283.118,3.76,osoba4
osoba4,293.464,296.315,2.851,osoba4
osoba4,301.496,302.064,0.568,osoba4
osoba4,306.51,306.841,0.331,osoba4
osoba4,308.529,320.755,12.226,osoba4
osoba4,322.15,334.92,12.77,osoba4
osoba4,338.315,355.647,17.332,osoba4
osoba4,361.776,368.779,7.003,osoba4
osoba4,389.84,390.074,0.234,osoba4
osoba4,394.526,401.741,7.215,osoba4
osoba4,452.514,457.355,4.841,osoba4
osoba4,458.499,463.277,4.778,osoba4
osoba4,465.256,468.498,3.242,osoba4
osoba4,470.77,474.739,3.969,osoba4
osoba4,479.284,479.82,0.536,osoba4
osoba4,482.129,485.272,3.143,osoba4
osoba4,486.668,486.821,0.153,osoba4
osoba4,487.89,488.806,0.916,osoba4
osoba4,492.537,493.185,0.648,osoba4
osoba4,496.042,497.206,1.164,osoba4
osoba4,505.537,505.921,0.384,osoba4
osoba4,513.979,514.648,0.669,osoba4
osoba4,522.882,527.378,4.496,osoba4
osoba4,539,539.676,0.676,osoba4
osoba4,542.602,542.977,0.375,osoba4
osoba4,546.283,546.702,0.419,osoba4
osoba4,550.515,550.718,0.203,osoba4
osoba4,555.801,556.465,0.664,osoba4
osoba4,568.037,568.172,0.135,osoba4
osoba4,571.763,571.909,0.146,osoba4
osoba4,586.341,587.057,0.716,osoba4
osoba4,597.74,598.466,0.726,osoba4
osoba4,610.959,613.33,2.371,osoba4
osoba4,747.852,748.138,0.286,osoba4
osoba4,780.957,782.217,1.26,osoba4
eksperymentator,3.905,11.782,7.877,eksperymentator
eksperymentator,13.111,23.936,10.825,eksperymentator
eksperymentator,25.221,26.473,1.252,eksperymentator
eksperymentator,927.108,930.547,3.439,eksperymentator
eksperymentator,931.583,932.697,1.114,eksperymentator
