Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba3,593.833,595.146,1.313,osoba3
osoba3,600.395,600.724,0.329,osoba3
osoba3,603.261,607.032,3.771,osoba3
osoba3,610.19,612.606,2.416,osoba3
osoba3,620.212,620.454,0.242,osoba3
osoba3,640.741,640.983,0.242,osoba3
osoba3,656.391,658.19,1.799,osoba3
osoba3,660.411,661.067,0.656,osoba3
osoba3,662.784,671.674,8.89,osoba3
osoba3,673.001,675.888,2.887,osoba3
osoba3,680.293,681.331,1.038,osoba3
osoba3,695.706,695.891,0.185,osoba3
osoba3,700.797,707.588,6.791,osoba3
osoba3,712.128,713.268,1.14,osoba3
osoba3,716.373,716.659,0.286,osoba3
osoba3,718.128,721.433,3.305,osoba3
osoba3,723.723,729.545,5.822,osoba3
osoba3,731.274,731.937,0.663,osoba3
osoba3,733.061,742.799,9.738,osoba3
osoba3,743.805,744.247,0.442,osoba3
osoba3,746.346,747.067,0.721,osoba3
osoba3,758.136,759.031,0.895,osoba3
osoba3,762.491,763.226,0.735,osoba3
osoba3,769.169,776.344,7.175,osoba3
osoba3,778.958,779.372,0.414,osoba3
osoba3,783.247,785.277,2.03,osoba3
osoba3,792.223,792.537,0.314,osoba3
osoba3,797.027,805.168,8.141,osoba3
osoba3,806.638,806.803,0.165,osoba3
osoba3,810.413,815.413,5,osoba3
osoba3,817.942,822.494,4.552,osoba3
osoba3,823.712,834.366,10.654,osoba3
osoba3,837.535,842.414,4.879,osoba3
osoba3,843.639,845.177,1.538,osoba3
osoba3,849.275,855.023,5.748,osoba3
osoba3,856.354,875.157,18.803,osoba3
osoba3,876.286,877.523,1.237,osoba3
osoba3,881.352,883.033,1.681,osoba3
osoba3,886.217,889.22,3.003,osoba3
osoba3,890.396,891.274,0.878,osoba3
osoba3,893.815,895.639,1.824,osoba3
osoba3,903.864,904.968,1.104,osoba3
osoba3,907.704,908.175,0.471,osoba3
osoba3,912.07,913.53,1.46,osoba3
osoba4,69.478,69.686,0.208,osoba4
osoba4,89.576,94,4.424,osoba4
osoba4,115.124,115.356,0.232,osoba4
osoba4,117.146,120.907,3.761,osoba4
osoba4,135.014,135.319,0.305,osoba4
osoba4,136.586,139.615,3.029,osoba4
osoba4,141.547,141.789,0.242,osoba4
osoba4,158.181,158.949,0.768,osoba4
osoba4,160.999,162.549,1.55,osoba4
osoba4,165.513,166.052,0.539,osoba4
osoba4,180.687,182.386,1.699,osoba4
osoba4,225.295,225.457,0.162,osoba4
osoba4,226.82,232.625,5.805,osoba4
osoba4,233.631,239.657,6.026,osoba4
osoba4,243.652,262.318,18.666,osoba4
osoba4,265.358,267.003,1.645,osoba4
osoba4,268.089,268.711,0.622,osoba4
osoba4,270.867,271.988,1.121,osoba4
osoba4,275.631,282.384,6.753,osoba4
osoba4,283.408,292.802,9.394,osoba4
osoba4,301.694,302.901,1.207,osoba4
osoba4,307.98,308.458,0.478,osoba4
osoba4,329.962,331.417,1.455,osoba4
osoba4,385.586,386.767,1.181,osoba4
osoba4,423.932,424.449,0.517,osoba4
osoba4,454.512,455.099,0.587,osoba4
osoba4,457.753,459.222,1.469,osoba4
osoba4,460.364,469.421,9.057,osoba4
osoba4,498.021,504.054,6.033,osoba4
osoba4,506.136,507.782,1.646,osoba4
osoba4,511.357,513.212,1.855,osoba4
osoba4,517.171,520.887,3.716,osoba4
osoba4,522.173,523.866,1.693,osoba4
osoba4,530.7,531.028,0.328,osoba4
osoba4,555.734,557.086,1.352,osoba4
osoba4,560.066,561.062,0.996,osoba4
osoba4,592.663,593.078,0.415,osoba4
osoba4,597.845,598.075,0.23,osoba4
osoba4,600.161,605.426,5.265,osoba4
osoba4,607.189,607.416,0.227,osoba4
osoba4,610.466,611.483,1.017,osoba4
osoba4,613.343,614.196,0.853,osoba4
osoba4,621.871,624.644,2.773,osoba4
osoba4,625.986,643.385,17.399,osoba4
osoba4,645.503,655.443,9.94,osoba4
osoba4,656.921,658.54,1.619,osoba4
osoba4,674.857,699.472,24.615,osoba4
osoba4,703.022,705.752,2.73,osoba4
osoba4,708.266,716.631,8.365,osoba4
osoba4,722.25,722.507,0.257,osoba4
osoba4,732.221,732.737,0.516,osoba4
osoba4,736.129,738.793,2.664,osoba4
osoba4,740.766,740.921,0.155,osoba4
osoba4,762.354,764.303,1.949,osoba4
osoba4,765.73,770.651,4.921,osoba4
osoba4,775.925,778.473,2.548,osoba4
osoba4,779.83,780.272,0.442,osoba4
osoba4,783.806,784.192,0.386,osoba4
osoba4,785.919,786.262,0.343,osoba4
osoba4,788.131,792.31,4.179,osoba4
osoba4,793.701,796.135,2.434,osoba4
osoba4,803.272,803.918,0.646,osoba4
osoba4,805.459,808.216,2.757,osoba4
osoba4,814.512,814.699,0.187,osoba4
osoba4,815.93,816.448,0.518,osoba4
osoba4,817.578,818.278,0.7,osoba4
osoba4,823.933,824.636,0.703,osoba4
osoba4,830.067,832.073,2.006,osoba4
osoba4,834.93,839.148,4.218,osoba4
osoba4,886.437,886.669,0.232,osoba4
osoba4,890.136,901.693,11.557,osoba4
osoba4,902.776,903.42,0.644,osoba4
osoba4,906.121,910.15,4.029,osoba4
osoba4,911.574,915,3.426,osoba4
osoba4,920.327,925.488,5.161,osoba4
osoba4,926.59,927.52,0.93,osoba4
eksperymentator,1.955,13.366,11.411,eksperymentator
eksperymentator,14.459,16.983,2.524,eksperymentator
eksperymentator,19.402,21.766,2.364,eksperymentator
eksperymentator,924.632,927.539,2.907,eksperymentator
