Tier,Begin time [ss.ms],End time [ss.ms],Duration [ss.ms],content
osoba2,783.636,795.767,12.131,osoba2
osoba2,818.176,819.246,1.07,osoba2
osoba2,919.526,923.525,3.999,osoba2
osoba3,0,0.163,0.163,osoba3
osoba3,8.866,10.094,1.228,osoba3
osoba3,36.482,38.606,2.124,osoba3
osoba3,49.691,52.047,2.356,osoba3
osoba3,53.324,53.676,0.352,osoba3
osoba3,61.745,62.512,0.767,osoba3
osoba3,65.367,66.457,1.09,osoba3
osoba3,79.248,79.549,0.301,osoba3
osoba3,87.488,91.656,4.168,osoba3
osoba3,96.843,97.041,0.198,osoba3
osoba3,98.395,98.627,0.232,osoba3
osoba3,102.028,102.152,0.124,osoba3
osoba3,114.501,117.775,3.274,osoba3
osoba3,119.39,119.579,0.189,osoba3
osoba3,126.541,126.777,0.236,osoba3
osoba3,131.238,136.965,5.727,osoba3
osoba3,151.92,152.068,0.148,osoba3
osoba3,171.79,172.29,0.5,osoba3
osoba3,179.552,185.626,6.074,osoba3
osoba3,192.091,192.437,0.346,osoba3
osoba3,193.957,201.874,7.917,osoba3
osoba3,205.833,206.657,0.824,osoba3
osoba3,208.598,208.761,0.163,osoba3
osoba3,219.583,221.054,1.471,osoba3
osoba3,227.793,229.047,1.254,osoba3
osoba3,238.431,238.561,0.13,osoba3
osoba3,271.01,286.124,15.114,osoba3
osoba3,288.226,289.533,1.307,osoba3
osoba3,306.474,306.7,0.226,osoba3
osoba3,308.816,309.133,0.317,osoba3
osoba3,313.271,318.969,5.698,osoba3
osoba3,320.665,325.103,4.438,osoba3
osoba3,327.217,333.872,6.655,osoba3
osoba3,340.827,343.095,2.268,osoba3
osoba3,344.142,345.055,0.913,osoba3
osoba3,354.551,360.774,6.223,osoba3
osoba3,365.781,366.504,0.723,osoba3
osoba3,367.887,368.158,0.271,osoba3
osoba3,377.223,378.383,1.16,osoba3
osoba3,418.982,419.246,0.264,osoba3
osoba3,425.182,425.705,0.523,osoba3
osoba3,428.505,430.374,1.869,osoba3
osoba3,437.547,437.728,0.181,osoba3
osoba3,451.127,452.34,1.213,osoba3
osoba3,510.163,510.269,0.106,osoba3
osoba3,520.439,520.766,0.327,osoba3
osoba3,545.524,545.825,0.301,osoba3
osoba3,548.65,549.885,1.235,osoba3
osoba3,552.252,552.782,0.53,osoba3
osoba3,564.311,564.537,0.226,osoba3
osoba3,567.187,574.537,7.35,osoba3
osoba3,576.199,601.783,25.584,osoba3
osoba3,603.571,603.748,0.177,osoba3
osoba3,608.369,610.355,1.986,osoba3
osoba3,611.658,611.782,0.124,osoba3
osoba3,613.36,613.986,0.626,osoba3
osoba3,615.012,615.343,0.331,osoba3
osoba3,657.477,657.739,0.262,osoba3
osoba3,745.959,746.706,0.747,osoba3
osoba3,776.081,777.572,1.491,osoba3
osoba3,797.927,801.077,3.15,osoba3
osoba3,808.998,810.415,1.417,osoba3
osoba3,814.104,814.215,0.111,osoba3
osoba3,817.215,818.453,1.238,osoba3
osoba3,838.132,839.107,0.975,osoba3
osoba3,842.575,843.063,0.488,osoba3
osoba3,847.934,848.057,0.123,osoba3
osoba3,850.183,851.203,1.02,osoba3
osoba3,883.479,883.886,0.407,osoba3
osoba3,901.743,902.336,0.593,osoba3
osoba3,908.422,908.623,0.201,osoba3
osoba3,909.88,910.474,0.594,osoba3
osoba3,923.86,924.033,0.173,osoba3
osoba3,925.799,927.084,1.285,osoba3
osoba3,930.294,930.471,0.177,osoba3
osoba4,19.922,20.401,0.479,osoba4
osoba4,22.785,28.786,6.001,osoba4
osoba4,36.692,36.909,0.217,osoba4
osoba4,39.576,39.859,0.283,osoba4
osoba4,43.526,43.878,0.352,osoba4
osoba4,46.602,48.822,2.22,osoba4
osoba4,54.044,55.629,1.585,osoba4
osoba4,57.766,61.024,3.258,osoba4
osoba4,63.849,65.905,2.056,osoba4
osoba4,71.68,72.613,0.933,osoba4
osoba4,79.903,80.105,0.202,osoba4
osoba4,94.579,96.027,1.448,osoba4
osoba4,97.031,97.909,0.878,osoba4
osoba4,99.354,100.67,1.316,osoba4
osoba4,101.816,110.416,8.6,osoba4
osoba4,111.47,117.912,6.442,osoba4
osoba4,118.95,119.288,0.338,osoba4
osoba4,120.302,124.706,4.404,osoba4
osoba4,126.501,126.983,0.482,osoba4
osoba4,130.339,131.484,1.145,osoba4
osoba4,146.834,160.006,13.172,osoba4
osoba4,171.912,172.811,0.899,osoba4
osoba4,177.38,179.76,2.38,osoba4
osoba4,186.986,193.457,6.471,osoba4
osoba4,195.209,196.035,0.826,osoba4
osoba4,200.093,200.374,0.281,osoba4
osoba4,203.29,203.561,0.271,osoba4
osoba4,251.687,252.126,0.439,osoba4
osoba4,260.793,269.186,8.393,osoba4
osoba4,273.808,275.193,1.385,osoba4
osoba4,287.907,288.235,0.328,osoba4
osoba4,313.116,313.472,0.356,osoba4
osoba4,364.03,367.143,3.113,osoba4
osoba4,370.148,375.756,5.608,osoba4
osoba4,376.889,389.394,12.505,osoba4
osoba4,390.62,391.924,1.304,osoba4
osoba4,393.123,396.784,3.661,osoba4
osoba4,398.469,409.002,10.533,osoba4
osoba4,410.303,411.499,1.196,osoba4
osoba4,413.183,413.616,0.433,osoba4
osoba4,416.919,421.179,4.26,osoba4
osoba4,425.945,433.532,7.587,osoba4
osoba4,436.18,438.459,2.279,osoba4
osoba4,449.164,451.404,2.24,osoba4
osoba4,478.65,488.261,9.611,osoba4
osoba4,489.962,490.147,0.185,osoba4
osoba4,492.423,492.886,0.463,osoba4
osoba4,495.976,509.55,13.574,osoba4
osoba4,511.287,522.725,11.438,osoba4
osoba4,529.734,530.064,0.33,osoba4
osoba4,531.306,546.338,15.032,osoba4
osoba4,551.126,551.618,0.492,osoba4
osoba4,553.629,553.805,0.176,osoba4
osoba4,556.062,559.205,3.143,osoba4
osoba4,563.987,566.469,2.482,osoba4
osoba4,574.856,576.94,2.084,osoba4
osoba4,578.547,579.231,0.684,osoba4
osoba4,598.588,598.898,0.31,osoba4
osoba4,600.311,607.794,7.483,osoba4
osoba4,609.224,612.726,3.502,osoba4
osoba4,655.06,657.442,2.382,osoba4
osoba4,686.327,686.496,0.169,osoba4
osoba4,689.319,690.653,1.334,osoba4
osoba4,696.146,696.524,0.378,osoba4
osoba4,717.819,718.09,0.271,osoba4
osoba4,731.405,732.831,1.426,osoba4
osoba4,779.991,780.786,0.795,osoba4
osoba4,805.666,813.691,8.025,osoba4
osoba4,816.639,817.65,1.011,osoba4
osoba4,820.091,820.44,0.349,osoba4
osoba4,848.001,848.993,0.992,osoba4
osoba4,867.689,872.798,5.109,osoba4
osoba4,875.521,875.928,0.407,osoba4
osoba4,880.604,883.991,3.387,osoba4
osoba4,885.054,886.949,1.895,osoba4
osoba4,893.906,894.09,0.184,osoba4
osoba4,895.44,898.471,3.031,osoba4
osoba4,900.077,901.816,1.739,osoba4
osoba4,906.501,910.894,4.393,osoba4
osoba4,915.81,917.521,1.711,osoba4
osoba4,923.001,923.241,0.24,osoba4
osoba4,930.065,935.276,5.211,osoba4
eksperymentator,2.133,14.262,12.129,eksperymentator
eksperymentator,15.778,17.931,2.153,eksperymentator
eksperymentator,939.675,942.399,2.724,eksperymentator
